,RequestID,Boro,Yr,SegmentID,WktGeom,street,fromSt,toSt,Direction,Vol
21304,25937,Brooklyn,2016,22923,POINT (989571.8683567177 188899.92339471308),3 AVENUE,Pacific Street,Atlantic Avenue,NB,58.33459595959596
21305,25937,Brooklyn,2016,22923,POINT (989571.8683567177 188899.92339471308),3 AVENUE,Pacific Street,Atlantic Avenue,SB,23.71780303030303
21306,25937,Brooklyn,2016,22924,POINT (990137.9840036845 188685.13185816604),ATLANTIC AVENUE,3 Avenue,4 Avenue,EB,113.82956152758133
21307,25937,Brooklyn,2016,22926,POINT (989505.7614234976 189008.25729915441),ATLANTIC AVENUE,Nevins Street,3 Avenue,EB,200.52861035422345
21308,25937,Brooklyn,2016,22927,POINT (989096.4198711839 189309.51754094197),NEVINS STREET,State Street,Atlantic Avenue,SB,44.373850197109064
21309,25937,Brooklyn,2016,23981,POINT (986396.4887396875 190628.8697069412),COURT STREET,State Street,Atlantic Avenue,SB,51.459354120267264
21310,25937,Brooklyn,2016,24178,POINT (987214.3434040261 190084.70923543305),SMITH STREET,Culver/ 6 Avenue Line,Atlantic Avenue,NB,69.73240418118466
21311,25937,Brooklyn,2016,24179,POINT (987729.1871857196 189915.34908078748),ATLANTIC AVENUE,Culver/ 6 Avenue Line,Hoyt Street,EB,169.41440217391303
21312,25937,Brooklyn,2016,24187,POINT (987893.8721667183 189925.54035576977),HOYT STREET,State Street,Atlantic Avenue,SB,33.52421052631579
21313,25937,Brooklyn,2016,28956,POINT (990402.039230356 188548.29458879057),ATLANTIC AVENUE,4 Avenue,Eastern Parkway Line,EB,179.6584440227704
21314,25937,Brooklyn,2016,28957,POINT (990299.4019293333 188866.48618146506),FLATBUSH AVENUE,Eastern Parkway Line,4 Avenue,SB,197.50115740740742
21315,25937,Brooklyn,2016,28959,POINT (990440.4809247816 188607.15675986194),FLATBUSH AVENUE,4 Avenue,Atlantic Avenue,NB,91.61801596351198
21316,25937,Brooklyn,2016,28959,POINT (990440.4809247816 188607.15675986194),FLATBUSH AVENUE,4 Avenue,Atlantic Avenue,SB,136.23529411764707
21317,25937,Brooklyn,2016,28962,POINT (990635.4288688616 188256.94444081292),FLATBUSH AVENUE,Eastern Parkway Line,Atlantic Avenue,NB,204.27125506072875
21318,25937,Brooklyn,2016,115088,POINT (986717.6022668879 190395.77692923494),ATLANTIC AVENUE,Court Street,Boerum Place,EB,88.14433701657458
21319,25937,Brooklyn,2016,132626,POINT (986959.4482264778 190288.86950461045),ATLANTIC AVENUE,Culver/ 6 Avenue Line,Boerum Place,WB,200.78294036061027
21320,25937,Brooklyn,2016,144897,POINT (990202.7578569195 188491.06805453615),4 AVENUE,Pacific Street,Dead End,NB,75.02129120879121
21321,25937,Brooklyn,2016,257840,POINT (990758.2788182092 188348.4569244314),ATLANTIC AVENUE,Ft Greene Place,Brighton Line,WB,158.76153300212917
21322,25939,Brooklyn,2016,23631,POINT (984234.2935597923 190836.62310665575),COLUMBIA STREET,Brooklyn Queens Expwy Et 27 Wb,Brooklyn Queens Expwy Et 27 Wb,SB,94.72829131652661
21323,25939,Brooklyn,2016,23654,POINT (984847.3274383058 191039.12211097564),HICKS STREET,Pacific Street,Atlantic Avenue,NB,116.59375
21324,25939,Brooklyn,2016,23655,POINT (984997.6939330795 191049.10197951482),ATLANTIC AVENUE,Henry Street,Hicks Street,WB,87.49632193855474
21325,25939,Brooklyn,2016,23813,POINT (985789.0051515328 190681.6871503754),CLINTON STREET,Pacific Street,Atlantic Avenue,NB,52.102063580591185
21326,25939,Brooklyn,2016,23818,POINT (985112.3337714618 191785.27352870334),HICKS STREET,State Street,Joralemon Street,NB,48.68770402611534
21327,25939,Brooklyn,2016,23819,POINT (985239.6938076233 191896.8974205418),JORALEMON STREET,Garden Place,Hicks Street,WB,25.884590995561194
21328,25939,Brooklyn,2016,23820,POINT (985318.2065801502 191001.88190036142),HENRY STREET,State Street,Atlantic Avenue,SB,50.077610273590174
21329,25939,Brooklyn,2016,23836,POINT (985402.7532154446 192838.6281540227),PIERREPONT STREET,Willow Street,Hicks Street,EB,12.532757379409647
21330,25939,Brooklyn,2016,23842,POINT (985454.9597056742 192723.17424607652),HICKS STREET,Broadway Line,Pierrepont Street,NB,40.51361295069904
21331,25939,Brooklyn,2016,23845,POINT (985645.3322829622 191894.17094807661),HENRY STREET,Hunts Lane,Joralemon Street,SB,51.990011098779135
21332,25939,Brooklyn,2016,23991,POINT (986138.7306043317 191634.10182795586),CLINTON STREET,Aitken Place,Joralemon Street,NB,54.352777777777774
21333,25939,Brooklyn,2016,141920,POINT (984256.1857692576 191355.8371134339),FURMAN STREET,Dead End,Atlantic Avenue,SB,56.00333704115684
21334,25939,Brooklyn,2016,162440,POINT (984319.268575949 191288.60741624804),ATLANTIC AVENUE,Columbia Street,Columbia Street,WB,45.1945945945946
21335,25939,Brooklyn,2016,162442,POINT (984319.3114436308 191089.1438677202),COLUMBIA STREET,Brooklyn Queens Expwy Et 27 Wb,Dead End,NB,62.85947348906192
21336,25939,Brooklyn,2016,162456,POINT (984608.4165210689 191185.10298871595),ATLANTIC AVENUE,Bqe Eb Entrance Atlantic Ave,Brooklyn Queens Expressway,EB,54.825633383010434
21337,25939,Brooklyn,2016,162456,POINT (984608.4165210689 191185.10298871595),ATLANTIC AVENUE,Bqe Eb Entrance Atlantic Ave,Brooklyn Queens Expressway,WB,68.88461538461539
21338,25939,Brooklyn,2016,189049,POINT (984826.5126880261 191109.81511533403),ATLANTIC AVENUE,Brooklyn Queens Expwy Et 27 Eb,Hicks Street,EB,62.89054054054054
21339,25939,Brooklyn,2016,220952,POINT (984488.0941340602 192151.0410214485),FURMAN STREET,Dead End,Brooklyn Waterfront Greenway,SB,38.74791318864774
21340,25939,Brooklyn,2016,265921,POINT (984422.8617435679 191977.33552812357),FURMAN STREET,Dead end,Brooklyn Waterfront Greenway,NB,33.844568245125345
21341,25940,Brooklyn,2016,21977,POINT (983726.0861629652 188503.95222447117),UNION STREET,Columbia Street,Hicks Street,EB,25.437014925373134
21342,25940,Brooklyn,2016,21996,POINT (983819.8952655868 188554.0227001523),HICKS STREET,Sackett Street,Union Street,SB,38.20916162489196
21343,25940,Brooklyn,2016,22002,POINT (983934.2749115501 188551.2636842158),HICKS STREET,Union Street,Sackett Street,NB,122.72072853425846
21344,25940,Brooklyn,2016,22023,POINT (983827.2448556411 189740.3576612748),COLUMBIA STREET,Irving Street,Kane Street,NB,47.130116959064324
21345,25940,Brooklyn,2016,22024,POINT (983964.005513657 189801.38918335145),KANE STREET,Tiffany Place,Columbia Street,WB,23.28918918918919
21346,25940,Brooklyn,2016,22212,POINT (984351.691444363 188353.52818017648),HENRY STREET,Sackett Street,Union Street,SB,19.65228215767635
21347,25940,Brooklyn,2016,22217,POINT (984814.1365657372 188024.07626724685),CLINTON STREET,President Street,Union Street,NB,44.6474435196195
21348,25940,Brooklyn,2016,22229,POINT (984275.1453641493 189794.00948767445),HICKS STREET,Baltic Street,Kane Street,SB,12.807471264367816
21349,25940,Brooklyn,2016,22242,POINT (984823.8288066315 189428.58988677934),KANE STREET,Strong Place,Henry Street,WB,26.076616915422886
21350,25940,Brooklyn,2016,22243,POINT (984776.1235605501 189524.72544260925),HENRY STREET,Baltic Street,Kane Street,SB,35.810375670840784
21351,25940,Brooklyn,2016,22395,POINT (985840.754695279 187665.49368328298),UNION STREET,Court Street,Culver/ 6 Avenue Line,EB,61.2818235642392
21352,25940,Brooklyn,2016,22402,POINT (985900.429894826 187543.1858299225),SMITH STREET,Culver/ 6 Avenue Line,Culver/ 6 Avenue Line,NB,58.74634146341464
21353,25940,Brooklyn,2016,22408,POINT (985597.0116826416 188079.05056962647),SACKETT STREET,Culver/ 6 Avenue Line,Court Street,WB,18.503462603878116
21354,25940,Brooklyn,2016,22409,POINT (985507.4558134 188205.49980453768),COURT STREET,De Graw Street,Sackett Street,SB,114.74761255115962
21355,25940,Brooklyn,2016,22417,POINT (985231.6963412791 189162.7172928032),CLINTON STREET,De Graw Street,Kane Street,NB,46.7589552238806
21356,25940,Brooklyn,2016,22428,POINT (985817.501681579 189051.34629533754),COURT STREET,Baltic Street,Kane Street,SB,103.55436957971982
21357,25940,Brooklyn,2016,23420,POINT (983885.841077517 189899.60545319063),COLUMBIA STREET,Baltic St Extension,Kane Street,SB,68.37536873156343
21358,25940,Brooklyn,2016,23591,POINT (984092.0613568396 190461.6027494288),COLUMBIA STREET,Warren Street,Congress Street,NB,61.756563245823386
21359,25940,Brooklyn,2016,23593,POINT (984151.8754075634 190615.79215867075),COLUMBIA STREET,Bqe Wb Entrance Columbia St,Congress Street,SB,120.76747311827957
21360,25941,Brooklyn,2016,21766,POINT (982974.1530831868 186935.58940002127),HAMILTON AVENUE,Bqe Eb Entrance Hamilton Ave Sb,Coles Street,SB,58.2043301759134
21361,25941,Brooklyn,2016,21770,POINT (982996.9291212418 187407.01078653426),HAMILTON AVENUE,Rapelye Street,Columbia Street,NB,115.50790067720091
21362,25941,Brooklyn,2016,21930,POINT (983877.4567856745 185907.312763664),HAMILTON AVENUE,Clinton Street,Nelson Street,NB,247.25067750677508
21363,25941,Brooklyn,2016,21931,POINT (983937.5314580414 185983.20456142063),NELSON STREET,Clinton Street,Hamilton Avenue,WB,10.087344913151364
21364,25941,Brooklyn,2016,21936,POINT (983030.7765597404 187569.13296584942),COLUMBIA STREET,Hamilton Avenue,Woodhull Street,NB,27.820496499045195
21365,25941,Brooklyn,2016,21960,POINT (983612.7340594102 187673.3045116784),HICKS STREET,Bqe Eb Entrance Hamilton Ave Nb,Summit Street,NB,141.69135802469137
21366,25941,Brooklyn,2016,22171,POINT (984683.9999831091 185709.29737678586),NELSON STREET,Dennett Place,Court Street,WB,10.194416749750747
21367,25941,Brooklyn,2016,22172,POINT (984628.738683482 185810.179129634),COURT STREET,Luquer Street,Nelson Street,SB,81.01835486063902
21368,25941,Brooklyn,2016,22383,POINT (985565.1050066181 186891.2986730984),SMITH STREET,2 Street,1 Place,NB,66.50957155879672
21369,25941,Brooklyn,2016,22534,POINT (987050.4486004356 187047.98314021577),UNION STREET,Hoyt Street,Bond Street,EB,51.19886721208307
21370,25941,Brooklyn,2016,22639,POINT (987112.3184047516 186933.62442895133),BOND STREET,President Street,Union Street,NB,38.711155378486055
21371,25941,Brooklyn,2016,22659,POINT (988229.3388012837 186447.29200706276),UNION STREET,Nevins Street,3 Avenue,EB,37.865902578796565
21372,25941,Brooklyn,2016,22788,POINT (988259.2104713542 186353.15731733985),3 AVENUE,President Street,Union Street,NB,47.55994978028876
21373,25941,Brooklyn,2016,22790,POINT (988330.1414697933 186490.4375248449),3 AVENUE,Sackett Street,Union Street,SB,58.8428207306712
21374,25941,Brooklyn,2016,109825,POINT (983674.9783233367 186312.0555123733),HAMILTON AVENUE,Nelson Street,Luquer Street,NB,186.64547339322738
21375,25941,Brooklyn,2016,121537,POINT (982935.8582321312 187057.51108510978),BQE EB ENTRANCE HAMILTON AVE SB,Columbia Street,Hugh L Carey Tunnel Approach,SB,39.18990634755463
21376,25941,Brooklyn,2016,121998,POINT (983667.7281715327 186479.5500560503),HENRY STREET,Coles Street,Hamilton Avenue,SB,16.271428571428572
21377,25941,Brooklyn,2016,142608,POINT (982885.5267552553 187115.3099568278),GOWANUS EXPWY WB EN HAMILTON AVE,Hamilton Avenue,Hugh L Carey Tunnel Approach,SB,45.988041853512705
21378,25941,Brooklyn,2016,158016,POINT (988935.8583031199 185995.73103683523),4 AVENUE,President Street,Union Street,NB,121.31428571428572
21379,25941,Brooklyn,2016,158182,POINT (988968.7238564622 186170.35739406824),4 AVENUE,Sackett Street,Union Street,SB,90.68742368742369
21380,25941,Brooklyn,2016,161926,POINT (983747.2369737026 185657.24310183682),HAMILTON AVENUE,Huntington Street,West 9 Street,SB,179.93446244477173
21381,25941,Brooklyn,2016,162242,POINT (988856.6949224867 186123.90456015093),UNION STREET,3 Avenue,4 Avenue,EB,44.33012512030799
21382,25941,Brooklyn,2016,162249,POINT (989079.8974918295 186009.52223355957),UNION STREET,5 Avenue,4 Avenue,WB,28.054860442733396
21383,25941,Brooklyn,2016,257428,POINT (985480.3669021092 186998.53909914533),1 PLACE,Court Street,Culver/ 6 Avenue Line,EB,11.956106870229007
21384,25941,Brooklyn,2016,259835,POINT (983582.0830284336 187905.12350483346),HICKS STREET,Carroll Street,Summit St Pedestrian Overpass,SB,27.37923875432526
21385,25942,Brooklyn,2016,20872,POINT (982399.1736590408 177492.33680544444),38 STREET,3 Avenue,Gowanus Expressway Exit 23 Eb,EB,96.39793662490789
21386,25942,Brooklyn,2016,22310,POINT (985822.2166497528 182464.79649796645),3 AVENUE,15 Street,16 Street,SB,95.71951219512195
21387,25942,Brooklyn,2016,22477,POINT (986615.0514528253 183986.87204864598),9 STREET,2 Avenue,3 Avenue,EB,26.483333333333334
21388,25942,Brooklyn,2016,22486,POINT (986800.1199583531 184001.51561843127),3 AVENUE,8 Street,9 Street,SB,90.50729673384295
21389,25942,Brooklyn,2016,23990,POINT (986543.7424740738 191272.49271814828),LIVINGSTON STREET,Aitken Place,Court Street,EB,15.866188769414576
21390,25942,Brooklyn,2016,121499,POINT (982186.1456135735 177840.3236487135),3 AVENUE,37 Street,Dead end,SB,13.314581791265729
21391,25942,Brooklyn,2016,122013,POINT (986709.79404467 183859.1926086265),3 AVENUE,Culver/ 6 Avenue Line,9 Street,NB,141.69880952380953
21392,25942,Brooklyn,2016,147333,POINT (985611.2440586897 182014.0532823503),3 AVENUE,17 Street,Gowanus Expressway Exit 24 Eb,NB,207.34313725490196
21393,25942,Brooklyn,2016,148076,POINT (987376.5146938433 192688.41844100016),ADAMS STREET,Johnson Street,Tillary Street,EB,114.63333333333334
21394,25942,Brooklyn,2016,152409,POINT (985588.6753593436 180847.08794580403),4 AVENUE,21 Street,20 Street,NB,126.09797060881735
21395,25942,Brooklyn,2016,152414,POINT (987370.4513369276 183447.35897150484),4 AVENUE,Culver/ 6 Avenue Line,9 Street,NB,135.58897418004187
21396,25942,Brooklyn,2016,157556,POINT (986434.5346695176 182055.0059212865),4 AVENUE,15 Street,16 Street,SB,110.15341614906832
21397,25942,Brooklyn,2016,158242,POINT (987411.5884739814 183588.73081696703),4 AVENUE,8 Street,9 Street,SB,110.84615384615384
21398,25942,Brooklyn,2016,158260,POINT (985636.4973088743 181015.11197680078),4 AVENUE,19 Street,20 Street,SB,85.1036866359447
21399,25942,Brooklyn,2016,158301,POINT (982652.0793074925 177155.03666385525),4 AVENUE,39 Street,Dead End,NB,106.18575974542561
21400,25942,Brooklyn,2016,158326,POINT (986177.905798797 181589.31126225778),4 AVENUE,17 Street,Prospect Expressway,NB,111.69725940089229
21401,25942,Brooklyn,2016,161764,POINT (982270.0603342915 177766.94216823293),3 AVENUE,Dead end,37 Street,NB,218.28368017524645
21402,25942,Brooklyn,2016,162063,POINT (985730.8746317307 180823.53907175272),20 STREET,5 Avenue,4 Avenue,WB,16.158374211632797
21403,25942,Brooklyn,2016,162064,POINT (985479.2211912754 181022.47667012643),20 STREET,3 Avenue,4 Avenue,EB,11.23963133640553
21404,25942,Brooklyn,2016,162207,POINT (987504.0695823413 183426.33769710682),9 STREET,5 Avenue,4 Avenue,WB,46.983783783783785
21405,25942,Brooklyn,2016,163946,POINT (994609.5997230073 193604.56085485264),FLUSHING AVENUE,Brooklyn Queens Expressway,Williamsburg Place,WB,81.6021377672209
21406,25942,Brooklyn,2016,186614,POINT (986326.289034532 181683.3061131893),PROSPECT AVENUE,Prospect Expressway Exit 2 Wb,4 Avenue,WB,134.64526542324248
21407,25942,Brooklyn,2016,257405,POINT (982716.4225875767 177307.28725936284),4 AVENUE,Dead End,38 Street,SB,93.94669703872438
21408,25942,Brooklyn,2017,22714,POINT (987983.4906522642 189785.55839402234),ATLANTIC AVENUE,Bond Street,Hoyt Street,WB,155.9965947786606
21409,25942,Brooklyn,2017,120664,POINT (981505.851355235 178229.41079786132),2 AVENUE,37 Street,Dead end,SB,122.25510204081633
21410,25960,Brooklyn,2017,19972,POINT (986168.7653103403 161425.42185131097),77 STREET,19 Avenue,20 Avenue,EB,18.052083333333332
21411,25960,Brooklyn,2017,20121,POINT (986161.7422630193 161351.47922502403),20 AVENUE,78 Street,77 Street,NB,27.137662337662338
21412,25960,Brooklyn,2017,20122,POINT (986231.2396884012 161439.25021769517),20 AVENUE,76 Street,77 Street,SB,25.906976744186046
21413,25960,Brooklyn,2017,27411,POINT (997234.4739224344 166488.30033106363),AVENUE K,East 22 Street,East 23 Street,EB,109.29100529100529
21414,25960,Brooklyn,2017,27413,POINT (997322.425867188 166501.04482813607),AVENUE K,East 24 Street,East 23 Street,WB,51.96296296296296
21415,25960,Brooklyn,2017,27418,POINT (997274.8984720479 166549.58086308258),EAST 23 STREET,Avenue J,Avenue K,SB,13.002645502645503
21416,25960,Brooklyn,2017,27427,POINT (997261.7953355077 168270.3160533813),AVENUE I,East 23 Street,East 24 Street,EB,48.48412698412698
21417,25960,Brooklyn,2017,27430,POINT (997290.5620769124 168252.6121770712),EAST 24 STREET,Avenue J,Avenue I,NB,13.164021164021165
21418,25960,Brooklyn,2017,27431,POINT (997316.2994041156 168278.15648214062),AVENUE I,Bedford Avenue,East 24 Street,WB,54.89709762532981
21419,25960,Brooklyn,2017,27432,POINT (997283.6129157845 168300.9216818544),EAST 24 STREET,Dead End,Avenue I,SB,1.7308707124010554
21420,25960,Queens,2017,74908,POINT (1017596.5623055486 207436.76473621873),GRAND AVENUE,Goldsmith Street,Van Loon Street,EB,63.87206266318538
21421,25960,Queens,2017,130272,POINT (1017676.2513129838 207464.98184116723),GRAND AVENUE,Alley,Van Loon Street,WB,52.782722513089006
21422,25960,Queens,2017,174985,POINT (1017640.1718277032 207497.88872692938),VAN LOON STREET,Queens Boulevard,Grand Avenue,SB,22.013089005235603
21423,25961,Staten Island,2017,16330,POINT (962244.4321113559 173746.62540569017),ST MARKS PLACE,Hamilton Avenue,Wall Street,SB,24.301546391752577
21424,25961,Staten Island,2017,16375,POINT (962250.3550158758 173647.91909812545),WALL STREET,Belmont Place,St Marks Place,EB,6.537662337662337
21425,25961,Staten Island,2017,16376,POINT (962307.9942201927 173638.5599035173),ST MARKS PLACE,Fort Place,Wall Street,NB,30.55064935064935
21426,25970,Bronx,2017,70360,POINT (1008816.2884852536 235747.1818007401),EAST 149 STREET,Eagle Avenue,Cauldwell Avenue,EB,88.72172619047619
21427,25970,Bronx,2017,70542,POINT (1009573.9489588129 235530.874848025),EAST 149 STREET,Jackson Avenue,Concord Avenue,EB,98.95386904761905
21428,25970,Bronx,2017,70545,POINT (1009744.2851206526 235484.7391569203),EAST 149 STREET,Wales Avenue,Concord Avenue,WB,98.95386904761905
21429,25970,Bronx,2017,77207,POINT (1010358.3662886036 235318.52574063546),EAST 149 STREET,Tinton Avenue,Union Avenue,EB,84.21949404761905
21430,25970,Bronx,2017,77211,POINT (1010499.5943352265 235280.27093167993),EAST 149 STREET,Prospect Avenue,Union Avenue,WB,89.234375
21431,25970,Bronx,2017,9001754,POINT (1008974.4858659 235693.9484726853),EAST 149 STREET,Moore Houses Pedestrian Path,Cauldwell Avenue,WB,82.51860119047619
21432,25971,Queens,2017,91078,POINT (1030503.0944254445 216896.24564553107),PRINCE STREET,36 Avenue,36 Road,NB,44.86309523809524
21433,25971,Queens,2017,91078,POINT (1030503.0944254445 216896.24564553107),PRINCE STREET,36 Avenue,36 Road,SB,43.575892857142854
21434,25971,Queens,2017,91191,POINT (1031094.8626805623 216615.01158669253),MAIN STREET,37 Avenue,38 Avenue,NB,71.71130952380952
21435,25971,Queens,2017,91191,POINT (1031094.8626805623 216615.01158669253),MAIN STREET,37 Avenue,38 Avenue,SB,23.773809523809526
21436,25971,Queens,2017,91197,POINT (1031350.9174951578 215936.94126945952),MAIN STREET,Flushing Line,40 Road,NB,93.62202380952381
21437,25971,Queens,2017,91197,POINT (1031350.9174951578 215936.94126945952),MAIN STREET,Flushing Line,40 Road,SB,40.49411764705882
